13001
13	87.75339
12.999	87.63367
12.998	87.59964
12.997	87.5754
12.996	87.5559
12.995	87.53928
12.994	87.52464
12.993	87.51147
12.992	87.49943
12.991	87.48829
12.99	87.4779
12.989	87.46813
12.988	87.4589
12.987	87.45014
12.986	87.44178
12.985	87.43378
12.984	87.42609
12.983	87.4187
12.982	87.41157
12.981	87.40468
12.98	87.398
12.979	87.39152
12.978	87.38523
12.977	87.3791
12.976	87.37314
12.975	87.36732
12.974	87.36164
12.973	87.35609
12.972	87.35067
12.971	87.34535
12.97	87.34015
12.969	87.33504
12.968	87.33004
12.967	87.32512
12.966	87.32029
12.965	87.31555
12.964	87.31088
12.963	87.30629
12.962	87.30178
12.961	87.29733
12.96	87.29295
12.959	87.28863
12.958	87.28437
12.957	87.28017
12.956	87.27602
12.955	87.27193
12.954	87.2679
12.953	87.26391
12.952	87.25997
12.951	87.25608
12.95	87.25223
12.949	87.24843
12.948	87.24467
12.947	87.24095
12.946	87.23727
12.945	87.23363
12.944	87.23002
12.943	87.22645
12.942	87.22292
12.941	87.21942
12.94	87.21595
12.939	87.21252
12.938	87.20912
12.937	87.20575
12.936	87.2024
12.935	87.19909
12.934	87.1958
12.933	87.19254
12.932	87.18931
12.931	87.18611
12.93	87.18293
12.929	87.17977
12.928	87.17664
12.927	87.17353
12.926	87.17045
12.925	87.16739
12.924	87.16435
12.923	87.16133
12.922	87.15833
12.921	87.15535
12.92	87.1524
12.919	87.14946
12.918	87.14654
12.917	87.14365
12.916	87.14077
12.915	87.1379
12.914	87.13506
12.913	87.13223
12.912	87.12942
12.911	87.12663
12.91	87.12385
12.909	87.12109
12.908	87.11835
12.907	87.11562
12.906	87.11291
12.905	87.11021
12.904	87.10752
12.903	87.10485
12.902	87.1022
12.901	87.09956
12.9	87.09693
12.899	87.09431
12.898	87.09171
12.897	87.08912
12.896	87.08655
12.895	87.08398
12.894	87.08143
12.893	87.07889
12.892	87.07636
12.891	87.07385
12.89	87.07134
12.889	87.06885
12.888	87.06637
12.887	87.0639
12.886	87.06144
12.885	87.05899
12.884	87.05655
12.883	87.05412
12.882	87.05171
12.881	87.0493
12.88	87.0469
12.879	87.04451
12.878	87.04213
12.877	87.03976
12.876	87.0374
12.875	87.03505
12.874	87.03271
12.873	87.03037
12.872	87.02805
12.871	87.02573
12.87	87.02342
12.869	87.02112
12.868	87.01883
12.867	87.01655
12.866	87.01427
12.865	87.01201
12.864	87.00975
12.863	87.0075
12.862	87.00525
12.861	87.00302
12.86	87.00079
12.859	86.99856
12.858	86.99635
12.857	86.99414
12.856	86.99194
12.855	86.98975
12.854	86.98756
12.853	86.98538
12.852	86.98321
12.851	86.98104
12.85	86.97888
12.849	86.97673
12.848	86.97458
12.847	86.97244
12.846	86.9703
12.845	86.96817
12.844	86.96605
12.843	86.96393
12.842	86.96182
12.841	86.95972
12.84	86.95762
12.839	86.95552
12.838	86.95343
12.837	86.95135
12.836	86.94927
12.835	86.9472
12.834	86.94514
12.833	86.94307
12.832	86.94102
12.831	86.93897
12.83	86.93692
12.829	86.93488
12.828	86.93284
12.827	86.93081
12.826	86.92879
12.825	86.92676
12.824	86.92475
12.823	86.92274
12.822	86.92073
12.821	86.91872
12.82	86.91673
12.819	86.91473
12.818	86.91274
12.817	86.91076
12.816	86.90878
12.815	86.9068
12.814	86.90483
12.813	86.90286
12.812	86.9009
12.811	86.89894
12.81	86.89698
12.809	86.89503
12.808	86.89308
12.807	86.89114
12.806	86.8892
12.805	86.88726
12.804	86.88533
12.803	86.8834
12.802	86.88148
12.801	86.87955
12.8	86.87764
12.799	86.87572
12.798	86.87381
12.797	86.87191
12.796	86.87
12.795	86.8681
12.794	86.86621
12.793	86.86431
12.792	86.86242
12.791	86.86054
12.79	86.85865
12.789	86.85677
12.788	86.8549
12.787	86.85302
12.786	86.85115
12.785	86.84928
12.784	86.84742
12.783	86.84556
12.782	86.8437
12.781	86.84184
12.78	86.83999
12.779	86.83814
12.778	86.8363
12.777	86.83445
12.776	86.83261
12.775	86.83077
12.774	86.82894
12.773	86.8271
12.772	86.82527
12.771	86.82345
12.77	86.82162
12.769	86.8198
12.768	86.81798
12.767	86.81616
12.766	86.81435
12.765	86.81254
12.764	86.81073
12.763	86.80892
12.762	86.80712
12.761	86.80532
12.76	86.80352
12.759	86.80172
12.758	86.79992
12.757	86.79813
12.756	86.79634
12.755	86.79455
12.754	86.79277
12.753	86.79099
12.752	86.7892
12.751	86.78742
12.75	86.78565
12.749	86.78387
12.748	86.7821
12.747	86.78033
12.746	86.77856
12.745	86.7768
12.744	86.77503
12.743	86.77327
12.742	86.77151
12.741	86.76975
12.74	86.76799
12.739	86.76624
12.738	86.76449
12.737	86.76274
12.736	86.76099
12.735	86.75924
12.734	86.75749
12.733	86.75575
12.732	86.75401
12.731	86.75227
12.73	86.75053
12.729	86.7488
12.728	86.74706
12.727	86.74533
12.726	86.7436
12.725	86.74187
12.724	86.74014
12.723	86.73841
12.722	86.73669
12.721	86.73497
12.72	86.73325
12.719	86.73153
12.718	86.72981
12.717	86.72809
12.716	86.72638
12.715	86.72466
12.714	86.72295
12.713	86.72124
12.712	86.71953
12.711	86.71782
12.71	86.71612
12.709	86.71441
12.708	86.71271
12.707	86.71101
12.706	86.70931
12.705	86.70761
12.704	86.70591
12.703	86.70421
12.702	86.70252
12.701	86.70082
12.7	86.69913
12.699	86.69744
12.698	86.69575
12.697	86.69406
12.696	86.69237
12.695	86.69068
12.694	86.689
12.693	86.68732
12.692	86.68563
12.691	86.68395
12.69	86.68227
12.689	86.68059
12.688	86.67891
12.687	86.67723
12.686	86.67556
12.685	86.67388
12.684	86.67221
12.683	86.67054
12.682	86.66886
12.681	86.66719
12.68	86.66552
12.679	86.66385
12.678	86.66219
12.677	86.66052
12.676	86.65885
12.675	86.65719
12.674	86.65552
12.673	86.65386
12.672	86.6522
12.671	86.65054
12.67	86.64888
12.669	86.64722
12.668	86.64556
12.667	86.6439
12.666	86.64225
12.665	86.64059
12.664	86.63894
12.663	86.63728
12.662	86.63563
12.661	86.63398
12.66	86.63232
12.659	86.63067
12.658	86.62902
12.657	86.62737
12.656	86.62572
12.655	86.62408
12.654	86.62243
12.653	86.62078
12.652	86.61914
12.651	86.61749
12.65	86.61585
12.649	86.6142
12.648	86.61256
12.647	86.61092
12.646	86.60928
12.645	86.60764
12.644	86.606
12.643	86.60436
12.642	86.60272
12.641	86.60108
12.64	86.59944
12.639	86.5978
12.638	86.59617
12.637	86.59453
12.636	86.5929
12.635	86.59126
12.634	86.58963
12.633	86.58799
12.632	86.58636
12.631	86.58473
12.63	86.5831
12.629	86.58146
12.628	86.57983
12.627	86.5782
12.626	86.57657
12.625	86.57494
12.624	86.57331
12.623	86.57168
12.622	86.57006
12.621	86.56843
12.62	86.5668
12.619	86.56517
12.618	86.56355
12.617	86.56192
12.616	86.5603
12.615	86.55867
12.614	86.55704
12.613	86.55542
12.612	86.5538
12.611	86.55217
12.61	86.55055
12.609	86.54893
12.608	86.5473
12.607	86.54568
12.606	86.54406
12.605	86.54244
12.604	86.54082
12.603	86.53919
12.602	86.53757
12.601	86.53595
12.6	86.53433
12.599	86.53271
12.598	86.53109
12.597	86.52947
12.596	86.52785
12.595	86.52624
12.594	86.52462
12.593	86.523
12.592	86.52138
12.591	86.51976
12.59	86.51814
12.589	86.51653
12.588	86.51491
12.587	86.51329
12.586	86.51168
12.585	86.51006
12.584	86.50844
12.583	86.50683
12.582	86.50521
12.581	86.50359
12.58	86.50198
12.579	86.50036
12.578	86.49875
12.577	86.49713
12.576	86.49551
12.575	86.4939
12.574	86.49228
12.573	86.49067
12.572	86.48905
12.571	86.48744
12.57	86.48582
12.569	86.48421
12.568	86.4826
12.567	86.48098
12.566	86.47937
12.565	86.47775
12.564	86.47614
12.563	86.47452
12.562	86.47291
12.561	86.4713
12.56	86.46968
12.559	86.46807
12.558	86.46645
12.557	86.46484
12.556	86.46322
12.555	86.46161
12.554	86.46
12.553	86.45838
12.552	86.45677
12.551	86.45515
12.55	86.45354
12.549	86.45193
12.548	86.45031
12.547	86.4487
12.546	86.44708
12.545	86.44547
12.544	86.44385
12.543	86.44224
12.542	86.44062
12.541	86.43901
12.54	86.4374
12.539	86.43578
12.538	86.43417
12.537	86.43255
12.536	86.43094
12.535	86.42932
12.534	86.42771
12.533	86.42609
12.532	86.42447
12.531	86.42286
12.53	86.42124
12.529	86.41963
12.528	86.41801
12.527	86.41639
12.526	86.41478
12.525	86.41316
12.524	86.41155
12.523	86.40993
12.522	86.40831
12.521	86.40669
12.52	86.40508
12.519	86.40346
12.518	86.40184
12.517	86.40022
12.516	86.39861
12.515	86.39699
12.514	86.39537
12.513	86.39375
12.512	86.39213
12.511	86.39051
12.51	86.38889
12.509	86.38727
12.508	86.38565
12.507	86.38403
12.506	86.38241
12.505	86.38079
12.504	86.37917
12.503	86.37755
12.502	86.37593
12.501	86.37431
12.5	86.37268
12.499	86.37106
12.498	86.36944
12.497	86.36782
12.496	86.36619
12.495	86.36457
12.494	86.36295
12.493	86.36132
12.492	86.3597
12.491	86.35807
12.49	86.35645
12.489	86.35482
12.488	86.3532
12.487	86.35157
12.486	86.34995
12.485	86.34832
12.484	86.34669
12.483	86.34507
12.482	86.34344
12.481	86.34181
12.48	86.34018
12.479	86.33855
12.478	86.33693
12.477	86.3353
12.476	86.33367
12.475	86.33204
12.474	86.33041
12.473	86.32877
12.472	86.32714
12.471	86.32551
12.47	86.32388
12.469	86.32225
12.468	86.32061
12.467	86.31898
12.466	86.31735
12.465	86.31571
12.464	86.31408
12.463	86.31244
12.462	86.31081
12.461	86.30917
12.46	86.30754
12.459	86.3059
12.458	86.30426
12.457	86.30263
12.456	86.30099
12.455	86.29935
12.454	86.29771
12.453	86.29607
12.452	86.29443
12.451	86.29279
12.45	86.29115
12.449	86.28951
12.448	86.28787
12.447	86.28622
12.446	86.28458
12.445	86.28294
12.444	86.2813
12.443	86.27965
12.442	86.27801
12.441	86.27636
12.44	86.27472
12.439	86.27307
12.438	86.27142
12.437	86.26978
12.436	86.26813
12.435	86.26648
12.434	86.26483
12.433	86.26318
12.432	86.26153
12.431	86.25988
12.43	86.25823
12.429	86.25658
12.428	86.25493
12.427	86.25327
12.426	86.25162
12.425	86.24997
12.424	86.24831
12.423	86.24666
12.422	86.245
12.421	86.24335
12.42	86.24169
12.419	86.24003
12.418	86.23837
12.417	86.23672
12.416	86.23506
12.415	86.2334
